OpportunityLineItemId,OpportunityId,ProductId,Quantity,ListUnitPrice,DiscountRate,NetUnitPrice,ListRevenue,NetRevenue,UnitCost,ExtendedCost,GrossMarginAmount,GrossMarginRate,ProductSubstitutionFlag,CurrencyIsoCode
00k000000002159AAA,006000000000707AAA,01t000000000041AAA,1183,275.5,0.0651,257.56,325916.5,304693.48,152.9,180880.7,123812.78,0.406352,false,USD
00k000000002160AAA,006000000000707AAA,01t000000000007AAA,2202,187.72,0.0502,178.3,413359.44,392616.6,120.99,266419.98,126196.62,0.321425,false,USD
00k000000002161AAA,006000000000708AAA,01t000000000054AAA,1594,133.61,0.1007,120.16,212974.34,191535.04,80.43,128205.42,63329.62,0.330642,false,USD
00k000000002162AAA,006000000000708AAA,01t000000000009AAA,698,331.6,0.0586,312.17,231456.8,217894.66,203.75,142217.5,75677.16,0.347311,false,USD
00k000000002163AAA,006000000000708AAA,01t000000000049AAA,650,377.58,0.0909,343.26,245427,223119,244.93,159204.5,63914.5,0.286459,false,USD
00k000000002164AAA,006000000000709AAA,01t000000000044AAA,462,411.14,0.048,391.41,189946.68,180831.42,236.16,109105.92,71725.5,0.396643,false,USD
00k000000002165AAA,006000000000709AAA,01t000000000004AAA,516,411.7,0.0388,395.73,212437.2,204196.68,259.01,133649.16,70547.52,0.345488,false,USD
00k000000002166AAA,006000000000709AAA,01t000000000031AAA,473,375.8,0.0499,357.05,177753.4,168884.65,230.19,108879.87,60004.78,0.3553,false,USD
00k000000002167AAA,006000000000710AAA,01t000000000066AAA,694,410.37,0.0267,399.41,284796.78,277190.54,251.52,174554.88,102635.66,0.370271,false,USD
00k000000002168AAA,006000000000710AAA,01t000000000031AAA,621,369.83,0.1014,332.33,229664.43,206376.93,237.31,147369.51,59007.42,0.285921,false,USD
00k000000002169AAA,006000000000710AAA,01t000000000054AAA,3177,132.23,0.0919,120.08,420094.71,381494.16,80.43,255526.11,125968.05,0.330197,false,USD
00k000000002170AAA,006000000000710AAA,01t000000000032AAA,721,338.63,0.0759,312.93,244152.23,225622.53,199.36,143738.56,81883.97,0.362925,false,USD
00k000000002171AAA,006000000000711AAA,01t000000000060AAA,479,261.06,0.121,229.47,125047.74,109916.13,164.46,78776.34,31139.79,0.283305,false,USD
00k000000002172AAA,006000000000711AAA,01t000000000003AAA,775,205.55,0.0896,187.13,159301.25,145025.75,125.5,97262.5,47763.25,0.329343,false,USD
00k000000002173AAA,006000000000712AAA,01t000000000054AAA,818,131.17,0.1108,116.64,107297.06,95411.52,80.43,65791.74,29619.78,0.310442,false,USD
00k000000002174AAA,006000000000712AAA,01t000000000070AAA,243,574.08,0.0854,525.05,139501.44,127587.15,339.31,82452.33,45134.82,0.353757,false,USD
00k000000002175AAA,006000000000713AAA,01t000000000044AAA,1029,391.31,0.0615,367.24,402657.99,377889.96,243.46,250520.34,127369.62,0.337055,false,USD
00k000000002176AAA,006000000000714AAA,01t000000000035AAA,453,379,0.0679,353.27,171687,160031.31,237.75,107700.75,52330.56,0.327002,false,USD
00k000000002177AAA,006000000000714AAA,01t000000000047AAA,643,321.51,0.0955,290.81,206730.93,186990.83,213.19,137081.17,49909.66,0.26691,false,USD
00k000000002178AAA,006000000000715AAA,01t000000000073AAA,1430,215.85,0.0428,206.61,308665.5,295452.3,132.64,189675.2,105777.1,0.358018,false,USD
00k000000002179AAA,006000000000715AAA,01t000000000053AAA,922,236.63,0.0382,227.59,218172.86,209837.98,153.31,141351.82,68486.16,0.326376,false,USD
00k000000002180AAA,006000000000715AAA,01t000000000028AAA,823,199.32,0.0558,188.2,164040.36,154888.6,107.35,88349.05,66539.55,0.429596,false,USD
00k000000002181AAA,006000000000715AAA,01t000000000023AAA,808,341.48,0.0921,310.03,275915.84,250504.24,215.72,174301.76,76202.48,0.304196,false,USD
00k000000002182AAA,006000000000716AAA,01t000000000055AAA,1609,243.61,0.0827,223.46,391968.49,359547.14,130.02,209202.18,150344.96,0.418151,false,USD
00k000000002183AAA,006000000000716AAA,01t000000000030AAA,3324,161.49,0.0706,150.09,536792.76,498899.16,108.56,360853.44,138045.72,0.276701,false,USD
00k000000002184AAA,006000000000717AAA,01t000000000037AAA,1528,354.05,0.1107,314.86,540988.4,481106.08,244.43,373489.04,107617.04,0.223687,false,USD
00k000000002185AAA,006000000000717AAA,01t000000000048AAA,1120,409.03,0.0651,382.4,458113.6,428288,264.11,295803.2,132484.8,0.309336,false,USD
00k000000002186AAA,006000000000718AAA,01t000000000053AAA,1319,246.65,0.088,224.94,325331.35,296695.86,158.05,208467.95,88227.91,0.297368,false,USD
00k000000002187AAA,006000000000718AAA,01t000000000038AAA,1861,217.5,0.0862,198.75,404767.5,369873.75,127.14,236607.54,133266.21,0.360302,false,USD
00k000000002188AAA,006000000000718AAA,01t000000000070AAA,750,596.28,0.0414,571.59,447210,428692.5,339.31,254482.5,174210,0.406375,false,USD
00k000000002189AAA,006000000000719AAA,01t000000000012AAA,183,394.19,0.0535,373.1,72136.77,68277.3,249.67,45689.61,22587.69,0.330823,false,USD
00k000000002190AAA,006000000000719AAA,01t000000000020AAA,117,377.01,0.1215,331.2,44110.17,38750.4,218.34,25545.78,13204.62,0.340761,false,USD
00k000000002191AAA,006000000000719AAA,01t000000000018AAA,451,149.34,0.0354,144.05,67352.34,64966.55,92.07,41523.57,23442.98,0.360847,false,USD
00k000000002192AAA,006000000000720AAA,01t000000000038AAA,10356,202.36,0.0144,199.45,2095640.16,2065504.2,127.14,1316661.84,748842.36,0.362547,false,USD
00k000000002193AAA,006000000000721AAA,01t000000000051AAA,4450,69.48,0.0838,63.66,309186,283287,51.08,227306,55981,0.197612,false,USD
00k000000002194AAA,006000000000721AAA,01t000000000061AAA,1469,203.24,0.0837,186.23,298559.56,273571.87,138.34,203221.46,70350.41,0.257155,false,USD
00k000000002195AAA,006000000000722AAA,01t000000000019AAA,440,341.39,0.0241,333.16,150211.6,146590.4,228.88,100707.2,45883.2,0.313003,false,USD
00k000000002196AAA,006000000000722AAA,01t000000000056AAA,449,209.82,0.0166,206.34,94209.18,92646.66,130.96,58801.04,33845.62,0.365319,false,USD
00k000000002197AAA,006000000000722AAA,01t000000000014AAA,782,117.6,0.0734,108.97,91963.2,85214.54,81.05,63381.1,21833.44,0.256217,false,USD
00k000000002198AAA,006000000000722AAA,01t000000000027AAA,379,408.45,0.0951,369.61,154802.55,140082.19,251.82,95439.78,44642.41,0.318687,false,USD
00k000000002199AAA,006000000000723AAA,01t000000000030AAA,303,160.67,0.0516,152.38,48683.01,46171.14,108.56,32893.68,13277.46,0.287571,false,USD
00k000000002200AAA,006000000000723AAA,01t000000000038AAA,253,215.14,0.0627,201.65,54430.42,51017.45,127.14,32166.42,18851.03,0.369502,false,USD
00k000000002201AAA,006000000000723AAA,01t000000000072AAA,84,608.46,0.0866,555.77,51110.64,46684.68,412.18,34623.12,12061.56,0.258362,false,USD
00k000000002202AAA,006000000000723AAA,01t000000000031AAA,135,393.94,0.0481,374.99,53181.9,50623.65,237.31,32036.85,18586.8,0.367156,false,USD
00k000000002203AAA,006000000000724AAA,01t000000000012AAA,3748,398.58,0.1182,351.47,1493877.84,1317309.56,249.67,935763.16,381546.4,0.289641,false,USD
00k000000002204AAA,006000000000725AAA,01t000000000055AAA,2219,240.63,0.0752,222.53,533957.97,493794.07,130.02,288514.38,205279.69,0.415719,false,USD
00k000000002205AAA,006000000000725AAA,01t000000000033AAA,1097,421.15,0.0836,385.94,462001.55,423376.18,280.14,307313.58,116062.6,0.274136,false,USD
00k000000002206AAA,006000000000725AAA,01t000000000046AAA,7738,84.61,0.0408,81.16,654712.18,628016.08,53.15,411274.7,216741.38,0.345121,false,USD
00k000000002207AAA,006000000000725AAA,01t000000000006AAA,1777,477.49,0.0612,448.27,848499.73,796575.79,301.3,535410.1,261165.69,0.32786,false,USD
00k000000002208AAA,006000000000726AAA,01t000000000062AAA,317,194.16,0,194.16,61548.72,61548.72,121.05,38372.85,23175.87,0.376545,false,USD
00k000000002209AAA,006000000000726AAA,01t000000000027AAA,163,406.14,0.0752,375.6,66200.82,61222.8,251.82,41046.66,20176.14,0.329553,false,USD
00k000000002210AAA,006000000000726AAA,01t000000000057AAA,574,133.42,0.0283,129.64,76583.08,74413.36,72.85,41815.9,32597.46,0.438059,false,USD
00k000000002211AAA,006000000000726AAA,01t000000000058AAA,308,250.68,0.0535,237.27,77209.44,73079.16,167.27,51519.16,21560,0.295023,false,USD
00k000000002212AAA,006000000000727AAA,01t000000000056AAA,709,205.39,0.0558,193.93,145621.51,137496.37,130.96,92850.64,44645.73,0.324705,false,USD
00k000000002213AAA,006000000000727AAA,01t000000000031AAA,403,385.23,0.0723,357.38,155247.69,144024.14,237.31,95635.93,48388.21,0.335973,false,USD
00k000000002214AAA,006000000000727AAA,01t000000000044AAA,368,413.99,0.0538,391.72,152348.32,144152.96,243.46,89593.28,54559.68,0.378485,false,USD
00k000000002215AAA,006000000000728AAA,01t000000000043AAA,2096,224.33,0.0289,217.85,470195.68,456613.6,128.91,270195.36,186418.24,0.408263,false,USD
00k000000002216AAA,006000000000729AAA,01t000000000065AAA,2101,341.83,0.0555,322.86,718184.83,678328.86,228.94,481002.94,197325.92,0.2909,false,USD
00k000000002217AAA,006000000000729AAA,01t000000000037AAA,1438,376.02,0.0736,348.34,540716.76,500912.92,244.43,351490.34,149422.58,0.298301,false,USD
00k000000002218AAA,006000000000729AAA,01t000000000055AAA,3836,240.38,0.0686,223.89,922097.68,858842.04,130.02,498756.72,360085.32,0.419268,false,USD
00k000000002219AAA,006000000000730AAA,01t000000000019AAA,5051,352.17,0.0938,319.14,1778810.67,1611976.14,228.88,1156072.88,455903.26,0.282823,false,USD
00k000000002220AAA,006000000000731AAA,01t000000000019AAA,3539,367.04,0.1151,324.79,1298954.56,1149431.81,228.88,810006.32,339425.49,0.295299,false,USD
00k000000002221AAA,006000000000731AAA,01t000000000030AAA,6386,155.77,0.1125,138.25,994747.22,882864.5,108.56,693264.16,189600.34,0.214756,false,USD
00k000000002222AAA,006000000000732AAA,01t000000000035AAA,106,374.75,0.0632,351.07,39723.5,37213.42,237.75,25201.5,12011.92,0.322785,false,USD
00k000000002223AAA,006000000000732AAA,01t000000000044AAA,123,404.96,0.1036,363.01,49810.08,44650.23,243.46,29945.58,14704.65,0.32933,false,USD
00k000000002224AAA,006000000000732AAA,01t000000000048AAA,98,400.55,0.0396,384.69,39253.9,37699.62,264.11,25882.78,11816.84,0.313447,false,USD
00k000000002225AAA,006000000000732AAA,01t000000000052AAA,393,103.67,0.0563,97.83,40742.31,38447.19,62.85,24700.05,13747.14,0.357559,false,USD
00k000000002226AAA,006000000000733AAA,01t000000000018AAA,2489,142.73,0.0456,136.22,355254.97,339051.58,92.07,229162.23,109889.35,0.324108,false,USD
00k000000002227AAA,006000000000733AAA,01t000000000054AAA,1704,130.15,0.1059,116.37,221775.6,198294.48,80.43,137052.72,61241.76,0.308842,false,USD
00k000000002228AAA,006000000000734AAA,01t000000000014AAA,10298,121.62,0.0392,116.85,1252442.76,1203321.3,81.05,834652.9,368668.4,0.306376,false,USD
00k000000002229AAA,006000000000735AAA,01t000000000003AAA,3175,213.38,0.0712,198.19,677481.5,629253.25,121.74,386524.5,242728.75,0.385741,false,USD
00k000000002230AAA,006000000000736AAA,01t000000000035AAA,858,377.76,0.0436,361.29,324118.08,309986.82,237.75,203989.5,105997.32,0.341941,false,USD
00k000000002231AAA,006000000000736AAA,01t000000000056AAA,1239,201.01,0.0387,193.23,249051.39,239411.97,130.96,162259.44,77152.53,0.322258,false,USD
00k000000002232AAA,006000000000736AAA,01t000000000017AAA,1687,194.62,0.0928,176.56,328323.94,297856.72,126.45,213321.15,84535.57,0.283813,false,USD
00k000000002233AAA,006000000000736AAA,01t000000000002AAA,1341,179.98,0.0194,176.49,241353.18,236673.09,113.8,152605.8,84067.29,0.355204,false,USD
00k000000002234AAA,006000000000736AAA,01t000000000033AAA,739,411.97,0.0701,383.09,304445.83,283103.51,280.14,207023.46,76080.05,0.268736,false,USD
00k000000002235AAA,006000000000737AAA,01t000000000072AAA,642,585.87,0.119,516.15,376128.54,331368.3,412.18,264619.56,66748.74,0.201434,false,USD
00k000000002236AAA,006000000000737AAA,01t000000000023AAA,1758,345.69,0.0666,322.67,607723.02,567253.86,222.39,390961.62,176292.24,0.310782,false,USD
00k000000002237AAA,006000000000737AAA,01t000000000073AAA,1762,210.08,0.0641,196.61,370160.96,346426.82,136.74,240935.88,105490.94,0.304511,false,USD
00k000000002238AAA,006000000000738AAA,01t000000000044AAA,230,408.27,0.0619,383,93902.1,88090,243.46,55995.8,32094.2,0.364334,false,USD
00k000000002239AAA,006000000000738AAA,01t000000000023AAA,230,346.83,0.0462,330.81,79770.9,76086.3,222.39,51149.7,24936.6,0.327741,false,USD
00k000000002240AAA,006000000000738AAA,01t000000000007AAA,401,188.49,0.0412,180.72,75584.49,72468.72,120.99,48516.99,23951.73,0.330511,false,USD
00k000000002241AAA,006000000000739AAA,01t000000000075AAA,2022,589.04,0.0673,549.4,1191038.88,1110886.8,345.76,699126.72,411760.08,0.370659,false,USD
00k000000002242AAA,006000000000739AAA,01t000000000034AAA,3523,233.22,0.056,220.16,821634.06,775623.68,144.11,507699.53,267924.15,0.345431,false,USD
00k000000002243AAA,006000000000739AAA,01t000000000003AAA,6297,208.47,0.0564,196.71,1312735.59,1238682.87,121.74,766596.78,472086.09,0.381119,false,USD
00k000000002244AAA,006000000000740AAA,01t000000000020AAA,646,366.06,0.0901,333.08,236474.76,215169.68,218.34,141047.64,74122.04,0.344482,false,USD
00k000000002245AAA,006000000000740AAA,01t000000000019AAA,887,361.76,0.071,336.08,320881.12,298102.96,228.88,203016.56,95086.4,0.318972,false,USD
00k000000002246AAA,006000000000740AAA,01t000000000007AAA,923,196.76,0.0951,178.05,181609.48,164340.15,120.99,111673.77,52666.38,0.320472,false,USD
00k000000002247AAA,006000000000741AAA,01t000000000008AAA,1249,261.15,0.0808,240.05,326176.35,299822.45,179.17,223783.33,76039.12,0.253614,false,USD
00k000000002248AAA,006000000000742AAA,01t000000000007AAA,376,190.43,0.0327,184.2,71601.68,69259.2,117.36,44127.36,25131.84,0.362866,false,USD
00k000000002249AAA,006000000000742AAA,01t000000000037AAA,214,376.21,0.07,349.88,80508.94,74874.32,237.1,50739.4,24134.92,0.322339,false,USD
00k000000002250AAA,006000000000742AAA,01t000000000019AAA,377,334.12,0.0698,310.8,125963.24,117171.6,222.01,83697.77,33473.83,0.285682,false,USD
00k000000002251AAA,006000000000742AAA,01t000000000046AAA,1432,83.47,0.0651,78.04,119529.04,111753.28,51.56,73833.92,37919.36,0.339313,false,USD
00k000000002252AAA,006000000000742AAA,01t000000000053AAA,376,238.03,0.0669,222.11,89499.28,83513.36,153.31,57644.56,25868.8,0.309756,false,USD
00k000000002253AAA,006000000000743AAA,01t000000000005AAA,618,381.1,0.0696,354.58,235519.8,219130.44,272.07,168139.26,50991.18,0.232698,false,USD
00k000000002254AAA,006000000000743AAA,01t000000000052AAA,1753,101.93,0.0638,95.43,178683.29,167288.79,62.85,110176.05,57112.74,0.341402,false,USD
00k000000002255AAA,006000000000743AAA,01t000000000051AAA,3556,72.55,0.0977,65.46,257987.8,232775.76,51.08,181640.48,51135.28,0.219676,false,USD
00k000000002256AAA,006000000000744AAA,01t000000000002AAA,2434,184.13,0.0781,169.75,448172.42,413171.5,113.8,276989.2,136182.3,0.329602,false,USD
00k000000002257AAA,006000000000745AAA,01t000000000057AAA,964,130.8,0.0595,123.02,126091.2,118591.28,72.85,70227.4,48363.88,0.40782,false,USD
00k000000002258AAA,006000000000745AAA,01t000000000004AAA,307,378.98,0.0673,353.47,116346.86,108515.29,267.02,81975.14,26540.15,0.244575,false,USD
00k000000002259AAA,006000000000745AAA,01t000000000040AAA,339,229.4,0.0503,217.86,77766.6,73854.54,142.61,48344.79,25509.75,0.345405,false,USD
00k000000002260AAA,006000000000746AAA,01t000000000050AAA,2355,77.81,0.1099,69.26,183242.55,163107.3,51.06,120246.3,42861,0.262778,false,USD
00k000000002261AAA,006000000000746AAA,01t000000000001AAA,415,332.61,0.0798,306.07,138033.15,127019.05,209.3,86859.5,40159.55,0.31617,false,USD
00k000000002262AAA,006000000000746AAA,01t000000000009AAA,545,331.66,0.0664,309.64,180754.7,168753.8,203.75,111043.75,57710.05,0.341978,false,USD
00k000000002263AAA,006000000000746AAA,01t000000000035AAA,481,400.71,0.0416,384.04,192741.51,184723.24,237.75,114357.75,70365.49,0.380924,false,USD
00k000000002264AAA,006000000000747AAA,01t000000000047AAA,1675,318.21,0.0452,303.83,533001.75,508915.25,213.19,357093.25,151822,0.298325,false,USD
00k000000002265AAA,006000000000747AAA,01t000000000071AAA,691,460.33,0.0468,438.79,318088.03,303203.89,299.11,206685.01,96518.88,0.31833,false,USD
00k000000002266AAA,006000000000747AAA,01t000000000048AAA,1054,398.08,0.0842,364.56,419576.32,384246.24,264.11,278371.94,105874.3,0.275538,false,USD
00k000000002267AAA,006000000000748AAA,01t000000000030AAA,2514,160.75,0.0659,150.16,404125.5,377502.24,105.3,264724.2,112778.04,0.298748,false,USD
00k000000002268AAA,006000000000748AAA,01t000000000068AAA,1643,435.97,0.0653,407.5,716298.71,669522.5,294.3,483534.9,185987.6,0.277791,false,USD
00k000000002269AAA,006000000000748AAA,01t000000000054AAA,5121,136.78,0.0607,128.48,700450.38,657946.08,78.02,399540.42,258405.66,0.392746,false,USD
00k000000002270AAA,006000000000748AAA,01t000000000043AAA,1597,222.23,0.078,204.9,354901.31,327225.3,125.04,199688.88,127536.42,0.389751,false,USD
00k000000002271AAA,006000000000749AAA,01t000000000024AAA,928,316.33,0.0302,306.78,293554.24,284691.84,221.7,205737.6,78954.24,0.277332,false,USD
00k000000002272AAA,006000000000749AAA,01t000000000062AAA,1836,202.95,0.0533,192.13,372616.2,352750.68,121.05,222247.8,130502.88,0.369958,false,USD
00k000000002273AAA,006000000000749AAA,01t000000000052AAA,2599,106.58,0.082,97.84,277001.42,254286.16,62.85,163347.15,90939.01,0.357625,false,USD
00k000000002274AAA,006000000000750AAA,01t000000000004AAA,1240,408.31,0.108,364.21,506304.4,451620.4,267.02,331104.8,120515.6,0.266852,false,USD
00k000000002275AAA,006000000000750AAA,01t000000000060AAA,2311,247.93,0.0277,241.06,572966.23,557089.66,164.46,380067.06,177022.6,0.317763,false,USD
00k000000002276AAA,006000000000750AAA,01t000000000045AAA,2841,104.26,0.073,96.65,296202.66,274582.65,59.87,170090.67,104491.98,0.380548,false,USD
00k000000002277AAA,006000000000751AAA,01t000000000062AAA,813,197.99,0.0616,185.79,160965.87,151047.27,121.05,98413.65,52633.62,0.348458,false,USD
00k000000002278AAA,006000000000751AAA,01t000000000004AAA,412,387.66,0.0633,363.12,159715.92,149605.44,267.02,110012.24,39593.2,0.264651,false,USD
00k000000002279AAA,006000000000751AAA,01t000000000039AAA,1396,122.66,0.0742,113.56,171233.36,158529.76,75.62,105565.52,52964.24,0.334097,false,USD
00k000000002280AAA,006000000000752AAA,01t000000000054AAA,479,132.32,0.0697,123.1,63381.28,58964.9,80.43,38525.97,20438.93,0.346629,false,USD
00k000000002281AAA,006000000000752AAA,01t000000000043AAA,260,221.78,0.0477,211.2,57662.8,54912,128.91,33516.6,21395.4,0.389631,false,USD
00k000000002282AAA,006000000000752AAA,01t000000000036AAA,515,139.96,0.042,134.08,72079.4,69051.2,95.18,49017.7,20033.5,0.290125,false,USD
00k000000002283AAA,006000000000752AAA,01t000000000013AAA,288,322.9,0.0413,309.56,92995.2,89153.28,195.82,56396.16,32757.12,0.367425,false,USD
00k000000002284AAA,006000000000753AAA,01t000000000061AAA,245,207.98,0.0774,191.88,50955.1,47010.6,138.34,33893.3,13117.3,0.279029,false,USD
00k000000002285AAA,006000000000753AAA,01t000000000016AAA,114,362.31,0.0366,349.05,41303.34,39791.7,212.59,24235.26,15556.44,0.390947,false,USD
00k000000002286AAA,006000000000753AAA,01t000000000051AAA,743,69.92,0.0696,65.05,51950.56,48332.15,51.08,37952.44,10379.71,0.214758,false,USD
00k000000002287AAA,006000000000753AAA,01t000000000053AAA,213,233.38,0.1089,207.96,49709.94,44295.48,158.05,33664.65,10630.83,0.239998,false,USD
00k000000002288AAA,006000000000754AAA,01t000000000029AAA,430,222.99,0.0277,216.81,95885.7,93228.3,148.49,63850.7,29377.6,0.315115,false,USD
00k000000002289AAA,006000000000754AAA,01t000000000061AAA,720,214.62,0.0572,202.34,154526.4,145684.8,134.19,96616.8,49068,0.336809,false,USD
