OpportunityId,OpportunityName,AccountId,OwnerUserId,OpportunityType,VehicleProgramName,VehicleSegment,PowertrainType,StageName,ForecastCategory,Probability,Amount,CurrencyIsoCode,CreatedDate,OriginalCloseDate,PriorCloseDate,CloseDate,CloseDateChangeCount,IsClosed,IsWon,LossReason,LeadSource,CustomerNeed,NextStep,LastActivityDate
006000000000758AAA,Alder Vehicle Systems - Alder Vista Crossover - 0758,001000000000131AAA,005000000000023AAA,Expansion,Alder Vista Crossover,Compact Crossover,ICE,Closed Won,Closed,1,1232079.63,USD,2025-02-18,2025-05-07,,2025-05-07,0,true,true,,RFQ,Supplier Consolidation,,2025-04-14
006000000000759AAA,Suncrest Automotive - Suncrest National Parts Program - 0759,001000000000375AAA,005000000000021AAA,Requote,Suncrest National Parts Program,Aftermarket Program,ICE,Closed Lost,Closed,0,893730.52,USD,2025-04-13,2025-09-14,,2025-09-14,0,true,false,Program Cancelled,Partner,Supplier Consolidation,,2025-09-12
006000000000760AAA,Westgate Transport Group 85 - Westgate FleetWay Program - 0760,001000000000189AAA,005000000000026AAA,Replacement,Westgate FleetWay Program,Fleet Van,ICE,Proposal or Quote,Pipeline,0.6,414897.75,USD,2025-07-29,2025-12-24,,2026-09-14,0,false,false,,Existing Relationship,Platform Launch,Validate product fit,2026-05-23
006000000000761AAA,Frontier Engineering - Frontier CityTrail Compact - 0761,001000000000306AAA,005000000000013AAA,Replacement,Frontier CityTrail Compact,Compact Crossover,ICE,Closed Won,Closed,1,238238.21,USD,2024-08-13,2025-01-20,,2025-01-20,0,true,true,,Referral,Quality Improvement,,2025-01-11
006000000000762AAA,Redwood Industrial Supply - Redwood UrbanCargo Platform - 0762,001000000000136AAA,005000000000027AAA,Replacement,Redwood UrbanCargo Platform,Fleet Van,Hybrid,Negotiation,Commit,0.8,455749.5,USD,2026-03-12,2026-08-04,,2026-08-04,0,false,false,,Existing Relationship,Supplier Consolidation,Complete technical review,2026-06-17
006000000000763AAA,Harbor Distribution - Harbor UrbanGo Platform - 0763,001000000000082AAA,005000000000026AAA,Replacement,Harbor UrbanGo Platform,Urban Commuter,ICE,Negotiation,Commit,0.8,700989.7,USD,2026-03-16,2026-07-29,,2026-07-29,0,false,false,,Existing Relationship,Platform Launch,Complete technical review,2026-05-31
006000000000764AAA,Union Manufacturing - Union ServicePlus Program - 0764,001000000000150AAA,005000000000024AAA,New Program,Union ServicePlus Program,Aftermarket Program,Hybrid,Technical Review,Pipeline,0.4,767495.96,USD,2026-03-25,2026-10-08,,2026-10-08,0,false,false,,Existing Relationship,Quality Improvement,Confirm program timing,2026-06-01
006000000000765AAA,Alder Vehicle Systems - Alder CityTrail Compact - 0765,001000000000131AAA,005000000000023AAA,New Program,Alder CityTrail Compact,Compact Crossover,ICE,Technical Review,Pipeline,0.4,892654.72,USD,2025-11-21,2026-03-23,,2026-09-10,0,false,false,,Existing Relationship,Platform Launch,Submit revised quotation,2026-06-16
006000000000766AAA,Suncrest Fleet Solutions - Suncrest Avenue Platform - 0766,001000000000023AAA,005000000000028AAA,New Program,Suncrest Avenue Platform,Mid-Size Sedan,ICE,Closed Lost,Closed,0,1248523.2,USD,2025-11-19,2026-05-31,,2026-05-31,0,true,false,Technical Fit,Referral,Cost Reduction,,2026-05-21
006000000000767AAA,Westgate Performance Parts - Westgate ServicePlus Program - 0767,001000000000044AAA,005000000000027AAA,Replacement,Westgate ServicePlus Program,Aftermarket Program,ICE,Closed Lost,Closed,0,758133.59,USD,2025-08-27,2025-12-16,2025-12-16,2026-02-27,2,true,false,No Decision,Partner,Hybrid Readiness,,2026-02-13
006000000000768AAA,Beacon Components - Beacon Meridian Sedan - 0768,001000000000286AAA,005000000000017AAA,Replacement,Beacon Meridian Sedan,Mid-Size Sedan,Hybrid,Technical Review,Pipeline,0.4,335000.16,USD,2026-05-08,2026-10-15,2026-10-15,2026-11-14,2,false,false,,Existing Relationship,Platform Launch,Confirm program timing,2026-06-05
006000000000769AAA,Atlas Performance Parts 54 - Atlas Horizon Crossover - 0769,001000000000184AAA,005000000000023AAA,New Program,Atlas Horizon Crossover,Compact Crossover,ICE,Technical Review,Pipeline,0.4,209940.48,USD,2024-01-07,2024-05-27,,2027-01-04,0,false,false,,RFQ,Supplier Consolidation,Submit revised quotation,2026-05-16
006000000000770AAA,Cobalt Engineering 79 - Cobalt Meridian Sedan - 0770,001000000000212AAA,005000000000017AAA,Replacement,Cobalt Meridian Sedan,Mid-Size Sedan,Hybrid,Proposal or Quote,Best Case,0.6,411350.07,USD,2026-01-15,2026-07-03,,2026-07-03,0,false,false,,Existing Relationship,Hybrid Readiness,Submit revised quotation,2026-06-01
006000000000771AAA,Liberty Mobility - Liberty UtilityPro Program - 0771,001000000000142AAA,005000000000018AAA,Expansion,Liberty UtilityPro Program,Light Truck,ICE,Proposal or Quote,Best Case,0.6,497619.94,USD,2026-01-09,2026-08-21,,2026-08-21,0,false,false,,Trade Event,Supplier Consolidation,Finalize commercial terms,2026-05-19
006000000000772AAA,Ridgeway Engineering - Ridgeway RoadReady Replacement - 0772,001000000000244AAA,005000000000029AAA,Replacement,Ridgeway RoadReady Replacement,Aftermarket Program,ICE,Proposal or Quote,Best Case,0.6,1115078,USD,2025-11-16,2026-06-24,,2026-09-09,0,false,false,,RFQ,Quality Improvement,Validate product fit,2026-05-30
006000000000773AAA,Blue Ridge Engineering - Blue WorkLine Truck - 0773,001000000000163AAA,005000000000021AAA,Replacement,Blue WorkLine Truck,Light Truck,ICE,Proposal or Quote,Pipeline,0.6,540634.35,USD,2023-05-17,2023-10-12,,2026-08-19,0,false,false,,Referral,Supplier Consolidation,Validate product fit,2026-05-21
006000000000774AAA,Blue Ridge Assembly - Blue Avenue Platform - 0774,001000000000025AAA,005000000000030AAA,New Program,Blue Avenue Platform,Mid-Size Sedan,ICE,Qualification,Pipeline,0.2,3309765.7,USD,2026-02-17,2026-11-18,2026-11-18,2027-03-01,2,false,false,,Partner,Supplier Consolidation,Complete technical review,2026-05-31
006000000000775AAA,Silverline Motor Systems - Silverline RoadReady Replacement - 0775,001000000000390AAA,005000000000021AAA,Expansion,Silverline RoadReady Replacement,Aftermarket Program,ICE,Closed Won,Closed,1,622505.52,USD,2025-03-28,2025-05-19,,2025-05-19,0,true,true,,RFQ,Quality Improvement,,2025-05-09
006000000000776AAA,Keystone Powertrain - Keystone RoadReady Replacement - 0776,001000000000300AAA,005000000000013AAA,Replacement,Keystone RoadReady Replacement,Aftermarket Program,ICE,Closed Won,Closed,1,333346.32,USD,2025-01-14,2025-04-14,,2025-04-14,0,true,true,,RFQ,Cost Reduction,,2025-03-22
006000000000777AAA,Crescent Automotive 17 - Crescent FleetWay Program - 0777,001000000000364AAA,005000000000021AAA,Requote,Crescent FleetWay Program,Fleet Van,Hybrid,Negotiation,Commit,0.8,650467.5,USD,2026-01-14,2026-06-30,2026-06-30,2026-08-01,1,false,false,,RFQ,Platform Launch,Validate product fit,2026-05-18
006000000000778AAA,Crescent Fleet Solutions 46 - Crescent MetroOne Program - 0778,001000000000483AAA,005000000000026AAA,New Program,Crescent MetroOne Program,Urban Commuter,ICE,Closed Lost,Closed,0,125535.3,USD,2024-09-30,2025-04-01,,2025-04-01,0,true,false,Technical Fit,Trade Event,Hybrid Readiness,,2025-03-11
006000000000779AAA,MetroVale Motors - MetroVale UtilityPro Program - 0779,001000000000002AAA,005000000000020AAA,Requote,MetroVale UtilityPro Program,Light Truck,ICE,Technical Review,Pipeline,0.4,1401949.36,USD,2026-03-25,2026-11-25,,2026-11-25,0,false,false,,Existing Relationship,Hybrid Readiness,Complete technical review,2026-06-28
006000000000780AAA,Ridgeway Powertrain - Ridgeway Meridian Sedan - 0780,001000000000291AAA,005000000000028AAA,New Program,Ridgeway Meridian Sedan,Mid-Size Sedan,Hybrid,Proposal or Quote,Pipeline,0.6,251104.77,USD,2023-11-12,2024-03-20,2024-03-20,2026-12-01,1,false,false,,RFQ,Hybrid Readiness,Confirm program timing,2026-06-06
006000000000781AAA,Cedar Vehicle Systems - Cedar National Parts Program - 0781,001000000000098AAA,005000000000024AAA,New Program,Cedar National Parts Program,Aftermarket Program,ICE,Closed Lost,Closed,0,604440.27,USD,2025-11-29,2026-03-27,2026-03-27,2026-06-04,2,true,false,Competitor,Existing Relationship,Hybrid Readiness,,2026-05-27
006000000000782AAA,Frontier Distribution 85 - Frontier WorkLine Truck - 0782,001000000000304AAA,005000000000029AAA,Replacement,Frontier WorkLine Truck,Light Truck,Hybrid,Technical Review,Pipeline,0.4,615667.48,USD,2024-02-03,2024-09-11,,2026-11-25,0,false,false,,Partner,Hybrid Readiness,Complete technical review,2026-06-06
006000000000783AAA,Atlas Automotive - Atlas WorkLine Truck - 0783,001000000000305AAA,005000000000025AAA,Expansion,Atlas WorkLine Truck,Light Truck,Hybrid,Closed Lost,Closed,0,351991.24,USD,2025-08-23,2026-02-14,2026-02-14,2026-05-07,2,true,false,Competitor,Existing Relationship,Capacity Expansion,,2026-04-30
006000000000784AAA,Keystone Vehicle Systems - Keystone UrbanCargo Platform - 0784,001000000000200AAA,005000000000018AAA,Requote,Keystone UrbanCargo Platform,Fleet Van,Hybrid,Closed Lost,Closed,0,878087.45,USD,2025-03-17,2025-07-14,,2025-07-14,0,true,false,Technical Fit,Referral,Cost Reduction,,2025-06-24
006000000000785AAA,Liberty Distribution - Liberty Vista Crossover - 0785,001000000000215AAA,005000000000018AAA,Replacement,Liberty Vista Crossover,Compact Crossover,Hybrid,Technical Review,Pipeline,0.4,380774.87,USD,2026-03-12,2026-10-14,,2026-10-14,0,false,false,,Trade Event,Capacity Expansion,Validate product fit,2026-06-12
006000000000786AAA,Liberty Components - Liberty MetroOne Program - 0786,001000000000077AAA,005000000000030AAA,New Program,Liberty MetroOne Program,Urban Commuter,ICE,Closed Won,Closed,1,1389939.11,USD,2025-06-18,2025-10-23,,2025-10-23,0,true,true,,Existing Relationship,Hybrid Readiness,,2025-10-14
006000000000787AAA,Keystone Distribution - Keystone UrbanGo Platform - 0787,001000000000111AAA,005000000000016AAA,Expansion,Keystone UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1016802.67,USD,2024-02-23,2024-09-13,,2024-09-13,0,true,true,,Existing Relationship,Quality Improvement,,2024-08-23
006000000000788AAA,Beacon Performance Parts 44 - Beacon CityTrail Compact - 0788,001000000000335AAA,005000000000028AAA,New Program,Beacon CityTrail Compact,Compact Crossover,ICE,Proposal or Quote,Pipeline,0.6,387137.17,USD,2024-07-28,2025-01-24,,2026-11-13,0,false,false,,Partner,Quality Improvement,Confirm program timing,2026-06-01
006000000000789AAA,Timberline Assembly 6 - Timberline Nova Compact Program - 0789,001000000000101AAA,005000000000013AAA,Expansion,Timberline Nova Compact Program,Compact Crossover,Hybrid,Closed Won,Closed,1,1456424.6,USD,2023-12-07,2024-03-18,2024-03-18,2024-05-14,1,true,true,,RFQ,Capacity Expansion,,2024-05-02
006000000000790AAA,Prairie Motor Systems - Prairie UrbanGo Platform - 0790,001000000000051AAA,005000000000019AAA,New Program,Prairie UrbanGo Platform,Urban Commuter,ICE,Negotiation,Commit,0.8,803767.38,USD,2026-01-13,2026-07-25,,2026-07-25,0,false,false,,Existing Relationship,Hybrid Readiness,Finalize commercial terms,2026-06-18
006000000000791AAA,Suncrest Industrial Supply - Suncrest UrbanCargo Platform - 0791,001000000000261AAA,005000000000018AAA,Expansion,Suncrest UrbanCargo Platform,Fleet Van,Hybrid,Proposal or Quote,Best Case,0.6,151098.63,USD,2026-02-28,2026-08-23,2026-08-23,2026-12-21,1,false,false,,RFQ,Capacity Expansion,Validate product fit,2026-06-12
006000000000792AAA,Liberty Manufacturing - Liberty Horizon Crossover - 0792,001000000000072AAA,005000000000015AAA,Expansion,Liberty Horizon Crossover,Compact Crossover,ICE,Closed Won,Closed,1,711534.94,USD,2023-06-21,2023-12-25,,2023-12-25,0,true,true,,Trade Event,Hybrid Readiness,,2023-12-14
006000000000793AAA,Windward Industrial Supply 70 - Windward Nova Compact Program - 0793,001000000000301AAA,005000000000018AAA,Requote,Windward Nova Compact Program,Compact Crossover,ICE,Closed Won,Closed,1,439192.01,USD,2025-07-26,2025-10-08,,2025-10-08,0,true,true,,Trade Event,Supplier Consolidation,,2025-09-26
006000000000794AAA,Pinnacle Engineering - Pinnacle CityTrail Compact - 0794,001000000000242AAA,005000000000017AAA,Expansion,Pinnacle CityTrail Compact,Compact Crossover,ICE,Closed Lost,Closed,0,611624.59,USD,2024-01-06,2024-09-07,,2024-09-07,0,true,false,Timing,RFQ,Platform Launch,,2024-09-03
006000000000795AAA,Liberty Components - Liberty Avenue Platform - 0795,001000000000077AAA,005000000000030AAA,New Program,Liberty Avenue Platform,Mid-Size Sedan,ICE,Closed Won,Closed,1,1106066.56,USD,2024-05-11,2025-01-01,2025-01-01,2025-03-15,1,true,true,,RFQ,Hybrid Readiness,,2025-02-18
006000000000796AAA,Granite Vehicle Systems 86 - Granite Avenue Platform - 0796,001000000000472AAA,005000000000025AAA,Expansion,Granite Avenue Platform,Mid-Size Sedan,Hybrid,Closed Lost,Closed,0,231064.64,USD,2024-11-10,2025-02-11,,2025-02-11,0,true,false,Technical Fit,Partner,Platform Launch,,2025-01-19
006000000000797AAA,Union Components - Union Horizon Crossover - 0797,001000000000444AAA,005000000000026AAA,New Program,Union Horizon Crossover,Compact Crossover,ICE,Closed Won,Closed,1,192823.7,USD,2023-01-28,2023-07-17,,2023-07-17,0,true,true,,RFQ,Capacity Expansion,,2023-07-01
006000000000798AAA,Harbor Distribution - Harbor UrbanGo Platform - 0798,001000000000082AAA,005000000000026AAA,New Program,Harbor UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1483905.96,USD,2025-02-22,2025-09-07,,2025-09-07,0,true,true,,Referral,Capacity Expansion,,2025-08-14
006000000000799AAA,Valley Industrial Supply 6 - Valley FleetWay Program - 0799,001000000000493AAA,005000000000026AAA,Expansion,Valley FleetWay Program,Fleet Van,ICE,Closed Lost,Closed,0,221922.9,USD,2025-07-22,2025-11-02,2025-11-02,2026-02-03,2,true,false,Technical Fit,Existing Relationship,Hybrid Readiness,,2026-01-11
006000000000800AAA,Crown Fleet Solutions 43 - Crown TransitWorks Van - 0800,001000000000052AAA,005000000000028AAA,Requote,Crown TransitWorks Van,Fleet Van,ICE,Closed Lost,Closed,0,1294845.24,USD,2024-11-22,2025-03-27,,2025-03-27,0,true,false,Timing,RFQ,Quality Improvement,,2025-03-19
006000000000801AAA,Stonebridge Motor Systems - Stonebridge TransitWorks Van - 0801,001000000000112AAA,005000000000025AAA,Expansion,Stonebridge TransitWorks Van,Fleet Van,Hybrid,Prospecting,Pipeline,0.1,922535.66,USD,2026-06-14,2027-01-10,2027-01-10,2027-03-16,2,false,false,,Existing Relationship,Hybrid Readiness,Finalize commercial terms,2026-06-08
006000000000802AAA,Frontier Engineering 49 - Frontier Horizon Crossover - 0802,001000000000401AAA,005000000000019AAA,New Program,Frontier Horizon Crossover,Compact Crossover,Hybrid,Closed Won,Closed,1,418731.38,USD,2025-08-30,2026-04-07,,2026-04-07,0,true,true,,RFQ,Cost Reduction,,2026-04-03
006000000000803AAA,Cedar Distribution 87 - Cedar TrailForge Platform - 0803,001000000000357AAA,005000000000030AAA,New Program,Cedar TrailForge Platform,Light Truck,ICE,Closed Lost,Closed,0,1262729.68,USD,2023-05-26,2023-12-14,,2023-12-14,0,true,false,Program Cancelled,Existing Relationship,Hybrid Readiness,,2023-12-11
006000000000804AAA,Valley Industrial Supply - Valley CityMotion Vehicle - 0804,001000000000173AAA,005000000000027AAA,Replacement,Valley CityMotion Vehicle,Urban Commuter,ICE,Closed Lost,Closed,0,335430.13,USD,2023-02-10,2023-08-21,2023-08-21,2023-11-27,2,true,false,Competitor,Existing Relationship,Capacity Expansion,,2023-11-25
006000000000805AAA,Granite Assembly 86 - Granite Vista Crossover - 0805,001000000000325AAA,005000000000015AAA,Replacement,Granite Vista Crossover,Compact Crossover,Hybrid,Negotiation,Commit,0.8,359458.78,USD,2026-03-07,2026-08-11,,2026-08-11,0,false,false,,Existing Relationship,Hybrid Readiness,Confirm program timing,2026-06-02
006000000000806AAA,Westgate Powertrain - Westgate Summit Sedan - 0806,001000000000450AAA,005000000000011AAA,New Program,Westgate Summit Sedan,Mid-Size Sedan,ICE,Closed Won,Closed,1,352979.5,USD,2025-07-03,2025-11-09,,2025-11-09,0,true,true,,Existing Relationship,Cost Reduction,,2025-10-31
006000000000807AAA,Blue Ridge Automotive - Blue TrailForge Platform - 0807,001000000000012AAA,005000000000012AAA,New Program,Blue TrailForge Platform,Light Truck,Hybrid,Closed Won,Closed,1,1050763.58,USD,2025-07-06,2025-11-20,,2025-11-20,0,true,true,,Existing Relationship,Quality Improvement,,2025-11-08
006000000000808AAA,Sierra Roadcraft - Sierra Everyday Commuter - 0808,001000000000007AAA,005000000000025AAA,New Program,Sierra Everyday Commuter,Urban Commuter,Hybrid,Closed Won,Closed,1,1087773.5,USD,2025-03-22,2025-08-06,2025-08-06,2025-09-29,1,true,true,,Existing Relationship,Platform Launch,,2025-09-27
006000000000809AAA,Crown Fleet Solutions - Crown ServicePlus Program - 0809,001000000000046AAA,005000000000015AAA,Expansion,Crown ServicePlus Program,Aftermarket Program,ICE,Closed Won,Closed,1,707901.32,USD,2025-04-13,2025-08-30,,2025-08-30,0,true,true,,Inbound,Quality Improvement,,2025-08-19
006000000000810AAA,Eastgate Engineering - Eastgate Everyday Commuter - 0810,001000000000351AAA,005000000000025AAA,Expansion,Eastgate Everyday Commuter,Urban Commuter,Hybrid,Closed Won,Closed,1,499400.97,USD,2024-06-24,2024-10-21,,2024-10-21,0,true,true,,Partner,Cost Reduction,,2024-10-14
006000000000811AAA,Silverline Mobility - Silverline TrailForge Platform - 0811,001000000000166AAA,005000000000012AAA,New Program,Silverline TrailForge Platform,Light Truck,ICE,Closed Won,Closed,1,589685.76,USD,2024-11-11,2025-03-02,,2025-03-02,0,true,true,,Referral,Hybrid Readiness,,2025-02-06
006000000000812AAA,Union Transport Group - Union ServicePlus Program - 0812,001000000000433AAA,005000000000019AAA,New Program,Union ServicePlus Program,Aftermarket Program,ICE,Proposal or Quote,Best Case,0.6,217576.88,USD,2026-01-26,2026-06-27,,2026-10-19,0,false,false,,Inbound,Platform Launch,Confirm program timing,2026-06-08
006000000000813AAA,Meridian Automotive - Meridian Nova Compact Program - 0813,001000000000017AAA,005000000000019AAA,New Program,Meridian Nova Compact Program,Compact Crossover,ICE,Closed Lost,Closed,0,1726828.02,USD,2023-01-19,2023-08-23,,2023-08-23,0,true,false,Program Cancelled,Existing Relationship,Capacity Expansion,,2023-07-29
006000000000814AAA,Pacific Transport Group 78 - Pacific National Parts Program - 0814,001000000000344AAA,005000000000030AAA,Expansion,Pacific National Parts Program,Aftermarket Program,Hybrid,Closed Lost,Closed,0,1080785.6,USD,2024-04-22,2024-12-15,,2024-12-15,0,true,false,Technical Fit,Existing Relationship,Hybrid Readiness,,2024-11-28
006000000000815AAA,Keystone Motor Systems 83 - Keystone MetroOne Program - 0815,001000000000203AAA,005000000000011AAA,Expansion,Keystone MetroOne Program,Urban Commuter,ICE,Qualification,Pipeline,0.2,532786.47,USD,2024-12-04,2025-04-05,,2026-11-13,0,false,false,,RFQ,Supplier Consolidation,Complete technical review,2026-06-13
